45.144.225.96 - - [04/Apr/2021:06:28:27 +0530] "GET / HTTP/1.1" 200 3440 "-" "Linux Gnu (cow)"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/css/icons/font-awesome/css/fontawesome-all.css HTTP/1.1" 200 8834 "http://164.52.207.234/psc/dist/css/stylealt.css" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/chart/Chart.js HTTP/1.1" 200 106157 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/css/icons/themify-icons/themify-icons.css HTTP/1.1" 200 3347 "http://164.52.207.234/psc/dist/css/stylealt.css" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css HTTP/1.1" 200 14960 "http://164.52.207.234/psc/dist/css/stylealt.css" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/js/leaflet/Leaflet.fullscreen.min.js HTTP/1.1" 200 1431 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/popper.js/dist/umd/popper.min.js HTTP/1.1" 200 7596 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 200 14397 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/perfect-scrollbar/dist/perfect-scrollbar.jquery.min.js HTTP/1.1" 200 9400 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/js/sidebarmenu.js HTTP/1.1" 200 1000 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/js/waves.js HTTP/1.1" 200 1870 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/extra-libs/sparkline/sparkline.js HTTP/1.1" 200 13380 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/js/custom.min.js HTTP/1.1" 200 1393 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/flot/excanvas.js HTTP/1.1" 200 12988 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/flot/jquery.flot.pie.js HTTP/1.1" 200 7488 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/flot/jquery.flot.js HTTP/1.1" 200 27905 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/flot/jquery.flot.stack.js HTTP/1.1" 200 2387 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/flot/jquery.flot.time.js HTTP/1.1" 200 4068 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/flot/jquery.flot.crosshair.js HTTP/1.1" 200 2118 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/libs/flot.tooltip/js/jquery.flot.tooltip.min.js HTTP/1.1" 200 3116 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/js/pages/chart/chart-page-init.js HTTP/1.1" 200 1645 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/css/icons/themify-icons/fonts/themify.woff HTTP/1.1" 200 56407 "http://164.52.207.234/psc/dist/css/icons/themify-icons/themify-icons.css" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/images/psc.png HTTP/1.1" 200 1782 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/images/logo-icon.png HTTP/1.1" 200 15359 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/images/infinity.gif HTTP/1.1" 200 64922 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/assets/images/users/1.jpg HTTP/1.1" 200 10496 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/dist/css/icons/material-design-iconic-font//fonts/materialdesignicons-webfont.woff2?v=1.8.36 HTTP/1.1" 200 99999 "http://164.52.207.234/psc/dist/css/icons/material-design-iconic-font/css/materialdesignicons.min.css" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:01 +0530] "GET /psc/js/leaflet/fullscreen.svg HTTP/1.1" 200 6322 "http://164.52.207.234/psc/js/leaflet/leaflet.fullscreen.css" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:02 +0530] "GET /psc/assets/images/favicon.png HTTP/1.1" 200 15817 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
::1 - - [04/Apr/2021:07:06:10 +0530] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
164.52.206.209 - - [04/Apr/2021:07:06:21 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.207.234 - - [04/Apr/2021:07:06:23 +0530] "GET /psc/upload/wardboundary/allWard.geojson HTTP/1.0" 200 1657006 "-" "-"
164.52.207.234 - - [04/Apr/2021:07:06:23 +0530] "GET /psc/download/weekly_data_2021-04-04.json HTTP/1.0" 200 412 "-" "-"
106.210.116.2 - - [04/Apr/2021:07:06:23 +0530] "GET /psc/dashboard HTTP/1.1" 200 563146 "http://164.52.207.234/psc/home" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
106.210.116.2 - - [04/Apr/2021:07:06:26 +0530] "GET /psc/assets/images/favicon.png HTTP/1.1" 200 15817 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36"
209.141.34.193 - - [04/Apr/2021:07:06:38 +0530] "POST /boaform/admin/formLogin HTTP/1.1" 404 493 "http://164.52.207.234:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
106.210.116.2 - - [04/Apr/2021:07:07:15 +0530] "-" 408 0 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:07:16 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
74.120.14.37 - - [04/Apr/2021:07:07:46 +0530] "GET / HTTP/1.1" 200 11173 "-" "-"
74.120.14.37 - - [04/Apr/2021:07:07:47 +0530] "GET / HTTP/1.1" 200 3421 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
89.43.33.181 - - [04/Apr/2021:07:08:25 +0530] "POST /boaform/admin/formLogin HTTP/1.1" 404 493 "http://164.52.207.234:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
164.52.206.209 - - [04/Apr/2021:07:10:35 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:13:11 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:15:05 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:15:30 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
209.141.34.193 - - [04/Apr/2021:07:16:09 +0530] "POST /boaform/admin/formLogin HTTP/1.1" 404 493 "http://164.52.207.234:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
164.52.206.209 - - [04/Apr/2021:07:17:20 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:17:45 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:18:46 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:20:46 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:23:23 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
209.141.34.193 - - [04/Apr/2021:07:24:37 +0530] "POST /boaform/admin/formLogin HTTP/1.1" 404 493 "http://164.52.207.234:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
164.52.206.209 - - [04/Apr/2021:07:28:32 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:29:23 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:31:12 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:32:13 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:32:59 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:33:56 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:34:25 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:35:15 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
45.85.90.13 - - [04/Apr/2021:07:36:03 +0530] "POST /boaform/admin/formLogin HTTP/1.1" 404 493 "http://164.52.207.234:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
164.52.206.209 - - [04/Apr/2021:07:37:39 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
157.42.211.162 - - [04/Apr/2021:07:41:35 +0530] "GET /psc/home HTTP/1.1" 200 2029 "http://164.52.207.234/psc/home" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36"
223.230.142.14 - - [04/Apr/2021:07:41:43 +0530] "GET /psc/ HTTP/1.1" 200 2029 "-" "Mozilla/5.0 (Linux; Android 11; RMX2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
223.230.142.14 - - [04/Apr/2021:07:41:49 +0530] "POST /psc/home/authorizationnosql HTTP/1.1" 303 367 "http://164.52.207.234/psc/" "Mozilla/5.0 (Linux; Android 11; RMX2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
164.52.207.234 - - [04/Apr/2021:07:41:49 +0530] "GET /psc/upload/wardboundary/allWard.geojson HTTP/1.0" 200 1657006 "-" "-"
164.52.207.234 - - [04/Apr/2021:07:41:49 +0530] "GET /psc/download/weekly_data_2021-04-04.json HTTP/1.0" 200 412 "-" "-"
223.230.142.14 - - [04/Apr/2021:07:41:51 +0530] "GET /psc/js/leaflet/leaflet.fullscreen.css HTTP/1.1" 200 723 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 11; RMX2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
223.230.142.14 - - [04/Apr/2021:07:41:49 +0530] "GET /psc/dashboard HTTP/1.1" 200 563149 "http://164.52.207.234/psc/" "Mozilla/5.0 (Linux; Android 11; RMX2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
164.52.206.209 - - [04/Apr/2021:07:42:07 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.207.234 - - [04/Apr/2021:07:42:15 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
223.230.142.14 - - [04/Apr/2021:07:42:15 +0530] "POST /psc/dashboard/getWardMapDetails/8 HTTP/1.1" 200 11553 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 11; RMX2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
157.42.211.162 - - [04/Apr/2021:07:42:26 +0530] "-" 408 0 "-" "-"
164.52.207.234 - - [04/Apr/2021:07:42:34 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
223.230.142.14 - - [04/Apr/2021:07:42:33 +0530] "GET /psc/dashboard/overallwardinfo/8 HTTP/1.1" 200 66111 "http://164.52.207.234/psc/dashboard" "Mozilla/5.0 (Linux; Android 11; RMX2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
164.52.206.209 - - [04/Apr/2021:07:42:36 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
223.230.142.14 - - [04/Apr/2021:07:43:24 +0530] "-" 408 0 "-" "-"
164.52.207.234 - - [04/Apr/2021:07:43:49 +0530] "GET /psc/upload/wardboundary/allWard.geojson HTTP/1.0" 200 1657006 "-" "-"
164.52.207.234 - - [04/Apr/2021:07:43:49 +0530] "GET /psc/download/weekly_data_2021-04-04.json HTTP/1.0" 200 412 "-" "-"
223.230.142.14 - - [04/Apr/2021:07:43:49 +0530] "GET /psc/dashboard HTTP/1.1" 200 520352 "http://164.52.207.234/psc/" "Mozilla/5.0 (Linux; Android 11; RMX2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36"
164.52.206.209 - - [04/Apr/2021:07:45:55 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:48:47 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
13.66.139.60 - - [04/Apr/2021:07:48:48 +0530] "GET /sitemap.xml HTTP/1.1" 404 493 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
164.52.206.209 - - [04/Apr/2021:07:50:04 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
164.52.206.209 - - [04/Apr/2021:07:50:25 +0530] "GET /psc/upload/wardboundary/ward8.geojson HTTP/1.0" 200 30726 "-" "-"
45.85.90.13 - - [04/Apr/2021:07:52:22 +0530] "POST /boaform/admin/formLogin HTTP/1.1" 404 493 "http://164.52.207.234:80/admin/login.asp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:71.0) Gecko/20100101 Firefox/71.0"
164.52.206.209 - - [04/Apr/2021:07:54:41 +0530] "POST /psc/interserverapi/saveimage HTTP/1.1" 200 410 "-" "-"
